t_max,y_ball,y_line,t_pretrial,t_windup,t_feedback,timing_tol,t_prep,ball_color,block_key,choice,t_choice,correct_choice,good_timing,id,datetime,block
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.48486029358169846,1,1,220,191203_145710,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.37394093521609195,0,0,220,191203_145710,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.46346966494282926,0,0,220,191203_145710,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5042127036218688,1,1,220,191203_145710,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.49875537999042197,1,1,220,191203_145710,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.4503305771900955,0,0,220,191203_145710,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5102802483906658,1,1,220,191203_145710,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.49809582560743026,1,1,220,191203_145710,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.4793563033665521,1,1,220,191203_145710,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5066113660242252,1,1,220,191203_145710,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5007055987456056,1,1,220,191203_145710,1
