t_max,y_ball,y_line,t_pretrial,t_windup,t_feedback,timing_tol,t_prep,ball_color,color,block_key,choice,t_choice,correct_choice,good_timing,id,datetime,block
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.4036924000000056,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5600114000000019,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.4909321999999975,1,1,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.4488785999999948,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5673511999999988,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.4630842999999999,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5894644999999997,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5302483999999993,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5340607000000063,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.4289648999999912,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5887451999999996,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5116427999999985,1,1,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5128702000000033,1,1,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5258284000000032,1,1,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5427061999999921,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5149296999999905,1,1,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5108111000000065,1,1,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.49277139999998953,1,1,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.4749193999999989,1,1,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5916503999999861,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.4772443999999837,1,1,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5566047000000026,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5301421000000005,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5268174999999872,1,1,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5275373999999943,1,1,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.549319300000002,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.46240449999998534,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.4492966999999851,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5304616000000181,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.4948463000000004,1,1,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.541900899999996,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.536989199999988,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.43847159999997987,0,0,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5010734999999841,1,1,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.529616900000002,1,1,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5221133999999893,1,1,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.519066800000013,1,1,103,191111_094802,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,0,1,0,0.5216883000000166,1,1,103,191111_094802,1
