t_max,y_ball,y_line,t_pretrial,t_windup,t_feedback,timing_tol,t_prep,ball_color,block_key,choice,t_choice,correct_choice,good_timing,id,datetime,block
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,-1,-1,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,-0.3212791999999979,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.4298185999999987,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.007006800000007751,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,-1,-1,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.4717482999999959,1,1,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.397441699999996,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,-0.4213454999999925,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,-1,-1,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.3296259000000049,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,-0.41098279999999077,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,-1,-1,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,-1,-1,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,-0.06486909999998713,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.37649950000000276,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,-0.3347546999999963,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.17176380000000224,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.39164529999998765,0,0,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5007419000000027,1,1,117,191122_110053,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.49065259999999855,1,1,117,191122_110053,1
