t_max,y_ball,y_line,t_pretrial,t_windup,t_feedback,timing_tol,t_prep,ball_color,block_key,choice,t_choice,correct_choice,good_timing,id,datetime,block
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.4083534999998847,0,0,201,191203_111715,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.4593295999997281,0,0,201,191203_111715,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.47235630000013773,1,1,201,191203_111715,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5214110999999321,1,1,201,191203_111715,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.46515300000000936,0,0,201,191203_111715,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5068985000001703,1,1,201,191203_111715,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5603413000002547,0,0,201,191203_111715,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5132775000000948,1,1,201,191203_111715,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.46032630000026986,0,0,201,191203_111715,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5142826999998761,1,1,201,191203_111715,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.48154930000000606,1,1,201,191203_111715,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.4890496000001804,1,1,201,191203_111715,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5198096999996779,1,1,201,191203_111715,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5279611999998451,1,1,201,191203_111715,1
