t_max,y_ball,y_line,t_pretrial,t_windup,t_feedback,timing_tol,t_prep,ball_color,block_key,choice,t_choice,correct_choice,good_timing,id,datetime,block
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,1,-0.5637448999999378,0,0,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,1,-0.5240194999999858,0,0,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5108296999999539,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5800443000000769,0,0,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5707870000000185,0,0,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.4727471000000151,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5014136000000008,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.4996050999999625,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5623253999999861,0,0,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.4723954000000049,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.4085669000000053,0,0,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.49958149999999935,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5644680999999082,0,0,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.48147329999997057,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.47733730000006747,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.49738119999997255,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5407173000000057,0,0,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.504245399999968,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5267467000000124,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.47148770000003426,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5324829000000136,0,0,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5191506999999774,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.4950057999999672,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.4798965999999837,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5438345000000254,0,0,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5063433000000487,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5391327000000047,0,0,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.49452509999994165,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5105426999999964,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5172318000000132,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5454509000000144,0,0,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.44238589999999933,0,0,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5108881000000111,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5283686000000444,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.4655914999999823,0,0,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5358494000000974,0,0,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.48643610000001447,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.475454499999978,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.4789985999999772,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.4718608999999333,1,1,217,191203_140233,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,1,1,0,0.5158142999998973,1,1,217,191203_140233,1
