t_max,y_ball,y_line,t_pretrial,t_windup,t_feedback,timing_tol,t_prep,ball_color,block_key,choice,t_choice,correct_choice,good_timing,id,datetime,block
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.3508544999999913,0,0,119,200306_140416,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.44055719999996656,0,0,119,200306_140416,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5261503000000062,1,1,119,200306_140416,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.48307949999999666,1,1,119,200306_140416,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5111061999999947,1,1,119,200306_140416,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5479524000000083,0,0,119,200306_140416,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5027513000000227,1,1,119,200306_140416,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5072963999999957,1,1,119,200306_140416,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.48845919999998844,1,1,119,200306_140416,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.470208799999989,1,1,119,200306_140416,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.49518910000002736,1,1,119,200306_140416,1
