t_max,y_ball,y_line,t_pretrial,t_windup,t_feedback,timing_tol,t_prep,ball_color,block_key,choice,t_choice,correct_choice,good_timing,id,datetime,block
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6222076049642539,0,0,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.631888476642709,0,0,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6414355707812064,0,0,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.7170087697621824,1,1,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6669973031159145,0,0,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6992070236319649,1,1,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.7305505234657318,1,1,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6956496966227746,1,1,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6831474966266683,0,0,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6827461640068236,0,0,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6864803795904436,0,0,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.698777691061872,1,1,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.7138581086967065,1,1,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.7136741090238218,1,1,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6829066081660301,0,0,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6926314797662713,1,1,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6793292811923891,0,0,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.7271171962361166,1,1,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.7484238250243266,1,1,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.7597815826105091,1,1,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.699925244577338,1,1,220,191203_145616,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.714485218692937,1,1,220,191203_145616,0
