t_max,y_ball,y_line,t_pretrial,t_windup,t_feedback,timing_tol,t_prep,ball_color,block_key,choice,t_choice,correct_choice,good_timing,id,datetime,block
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0.6572164444444525,0,0,215,191203_140205,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0.6521644444444746,0,0,215,191203_140205,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0.7120542222222298,1,1,215,191203_140205,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0.7202404444444369,1,1,215,191203_140205,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0.6898035555555794,0,0,215,191203_140205,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0.7677848888888775,1,1,215,191203_140205,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0.726202222222264,1,1,215,191203_140205,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0.7128679999999804,1,1,215,191203_140205,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0.7393475555555483,1,1,215,191203_140205,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0.6818733333333512,0,0,215,191203_140205,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0.741032888888833,1,1,215,191203_140205,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0.7397742222222178,1,1,215,191203_140205,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0.7503226666666706,1,1,215,191203_140205,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0.7472626666666656,1,1,215,191203_140205,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0.7086582222222205,1,1,215,191203_140205,0
