t_max,y_ball,y_line,t_pretrial,t_windup,t_feedback,timing_tol,t_prep,ball_color,block_key,choice,t_choice,correct_choice,good_timing,id,datetime,block
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5298777200540826,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.575675921921993,0,0,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.4574813077860199,0,0,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.47284530095739685,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.4859421840259529,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.4787097427955814,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.4686755250330862,0,0,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.4505706441908842,0,0,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5338012738660837,0,0,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5173297256309525,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.48420085146644853,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5269377213611733,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.3849808955641493,0,0,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5381937163582734,0,0,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5078577298408163,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5359426062476814,0,0,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.511807061419313,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5193363914062502,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.4929119587058267,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5292732758788589,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.45736264117240355,0,0,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.510565728637539,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.46970174679918275,0,0,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.4996084001740201,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.5026586210405185,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.4741786336980113,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.48304885197821934,1,1,221,191203_145634,1
0.5,0.4,-0.3,0.5,0.1,0.5,0.03,0.5,0,1,0,0.49820706746359067,1,1,221,191203_145634,1
